,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
8794,se precisa urgente,empleo destacado,supervisora de servicios generales,...,...,...,"bolívar, cartagena de indias","se requiere supervisor(a) para el sector de aseo hospitalario con experiencia mínima de 2 años, con conocimiento...",hace 2 días
8795,...,empleo destacado,vendedor cadenas regionales,...,...,...,"bogotá, d.c., bogotá, d.c.",reconocida compañía de consumo masivo requiere para su equipo de trabajo vendedor cadenas regionalespara la atención...,hace 2 días
8796,...,...,mensajero/a,reditos empresariales s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-reditos-empresariales-sa-EC97CB499EAFF7DA,"4,5","antioquia, andes",en grupo réditos nos interesa tener gente con calidad humana que se contagien con la cultura de nuestra...,hace 2 días
8798,...,...,ingeniero noc,colsof s.a.,https://co.computrabajo.com/colsof,...,"bogotá, d.c., bogotá, d.c.",importante empresa de tecnología requiere ingeniero de sistemas o afines con experiencia de dos años en : •...,hace 2 días
8799,...,empleo destacado,ejecutivo comercial ventas intangibles,complementos humanos,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-complementos-humanos-20DDCDF8A8BEDA1B,"4,3","bogotá, d.c., bogotá, d.c.",importante empresa de servicios de gestión humana requiere para su equipo de trabajo ejecutivo comercial -bogotá....,hace 2 días
8800,se precisa urgente,empleo destacado,agente call center,webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","bogotá, d.c., bogotá, d.c.",excelente oferta laboral: importante empresa del sector del bpo se encuentra en búsqueda de personas como tú...,hace 2 días
8801,se precisa urgente,empleo destacado,telemercaderista,...,...,...,"valle del cauca, cali","importante empresa del sector retail, requiere para su equipo de trabajo telemercaderista, con formación como...",hace 2 días
8802,...,empleo destacado,"ingeniero de sistemas, electrónico, telecomunicaciones o afines.",act telematica s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-act-telematica-sa-B063DE13A182DA2D,"4,1","valle del cauca, cali","importante empresa de telecomunicaciones esta en la ingeniero titulado, tecnólogo, estudiante ultimos semestres o...",hace 2 días
8803,...,empleo destacado,"agente call center bilingüe (sin experiencia) /gana hasta $3,250.000/ !!dos dias off!!",atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.",haz parte de una gran multinacional líder en toda latinoamérica como atento colombia! ¿que estás esperando? atento te...,hace 2 días
8804,...,...,ejecutivo(a) comercial,grupo coomeva,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-grupo-coomeva-BF3189CFE8706974,"4,5","la guajira, riohacha",coomeva cooperativa se encuentra en búsqueda de ejecutivos comerciales para su fuerza de venta en la ciudad de...,hace 2 días
8805,...,...,gestor de cobranza cali,grupo coomeva,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-grupo-coomeva-BF3189CFE8706974,"4,5","valle del cauca, cali","importante grupo empresarial está en búsqueda de gestores de cobranza, que cuenten con experiencia mínimo de 1 añoen...",hace 2 días
8806,...,empleo destacado,asesor/a call center desde bachiller lunes a sábado para inicio inmediato,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, te queremos en nuestro equipo!una empresa donde tu talento y pasión se transforman en...",hace 2 días
8809,...,...,conductor c2,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa de alimentos requiere para su equipo de trabajo conductor. personal bachiller, con un año de...",hace 2 días
8810,...,...,administrador restaurante bar,radiopolis,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-producciones-willvin-sa-emisoras-vibra-bogota-y-candela-ester-0DE1EC7B4E222727,"4,3","bogotá, d.c., bogotá, d.c.","empresa del sector gastronómico y entretenimiento requiere para nuestro equipo de trabajo administrador de sede, que...",hace 2 días
8811,...,...,recepcionista bilingüe,sodexo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sodexo-sas-38F8D3C89C275A55,"4,3","bogotá, d.c., bogotá, d.c.","importante multinacional requiere técnico, tecnólogo o recién egresado de carreras administrativas con experiencia...",hace 2 días
8812,...,empleo destacado,analista de marketing y comunicaciones,securitas colombia s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-securitas-colombia-sa-ABD2A5E237A0989A,"4,3","bogotá, d.c., bogotá, d.c.","importante organización líder en servicios de marca , requiere profesional en marketing, mercadeo y/o publicidad, con...",hace 2 días
8813,...,...,agentes de telemercadeo / ventas vehiculos,...,...,...,"bogotá, d.c., bogotá, d.c.","importante empresa automotriz se encuentra en busqueda de agentes de telemercadeo, para su area de ventas con clientes...",hace 2 días
8814,...,...,recepcionista hotel,...,...,...,"huila, neiva",reconocida cadena hotelera requiere para su equipo de trabajo recepcionista para trabajar en hotel ubicado vía neiva –...,hace 2 días
8815,...,...,asesor comercial venta de equipos celulares,saitemp s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-saitemp-sa--5D4DE350C4750C64,"4,2","valle del cauca, cali",empresa de financiamiento requiere asesores comerciales con experiencia 100% en abordaje en frio para la realización...,hace 2 días
8816,...,...,tecnólogo en redes / soporte técnico,...,...,...,"antioquia, medellín","importante empresa del sector tecnológico en medellín, tecnólogo certificado en redes, telecomunicaciones o carreras...",hace 2 días
8817,se precisa urgente,empleo destacado,recepcionista hombre,casalimpia s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-casalimpia-sa-085C34741828420F,"4,2","bogotá, d.c., bogotá, d.c.",importante compañía solicita técnico o tecnologo para el cargo de recepcionistacon experiencia de un año enel área de...,hace 2 días
8818,...,empleo destacado,auxiliar de almacén,suministramos recursos humanos temporales sumitemp s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-suministramos-recursos-humanos-temporales-sumitemp-sas-82FC704B48D85533,"4,3","bogotá, d.c., bogotá, d.c.","importante y reconocida empresa dedicada a la fabricación de material para construcción y renovación, requiere para su...",hace 2 días
8819,...,empleo destacado,asesora comercial,tempotrabajamos s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tempotrabajamos-sas-09A5E22A28F101DE,"4,1","antioquia, medellín","importante boutique requiere para su equipo de trabajo asesora comercial con 1 año de experiencia en el cargo, que...",hace 2 días
8820,...,...,asesor/a tiendas,cueros velez,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-cueros-velez-CBB6FDE6C9387A64,"4,4","nariño, ipiales",en vélez estamos buscando talentos para que trabajen con nosotros! somos una empresa líder en el mercado de...,hace 2 días
8821,...,...,operario de cargue y descargue / aseo / oficios varios con o sin experiencia de preferencia de,recuperar sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-recuperar-sas--71330DFF1F7A6515,"4,2","antioquia, rionegro","se requiere personal que resida en el oriente antioqueño para laborar enaseo, aseo en alturas u operarios mirs,cargue...",hace 2 días
8822,...,...,vendedor de droguería,grupo alianza,https://co.computrabajo.com/grupoalianza,"4,0","meta, puerto gaitán","importante empresa del sector farmacéutico requiere para su equipo de trabajo personas dinámicas, proactivas, con...",hace 2 días
8823,...,...,urgente / técnico mecánico automotriz gasolina,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","bogotá, d.c., bogotá, d.c.","prestigiosa compañía líder en el sector automotriz, requiere para su equipo de trabajo tecnico mecanico automotriz -...",hace 2 días
8824,...,...,auxiliar de bodega,ibg zomac,https://co.computrabajo.com/ibgzomac,...,"huila, pitalito","¿sueñas trabajar en una compañía que te genere orgullo, estabilidad y retos permanentes dentro de un ambiente laboral...",hace 2 días
8825,...,...,asesor comercial de crédito en bogotá,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","bogotá, d.c., bogotá, d.c.",se requiere bachiller con experiencia como asesor comercial de punto de venta (preferiblemente en sector retail de...,hace 2 días
8826,...,...,ejecutivo comercial,crezcamos s.a. compañia de financiamiento,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-opportunity-international-187E1E65F027DB85,...,"norte de santander, cúcuta","¡únete al poder de los chalecos verdes! sé parte de una compañía con responsabilidad social, visión estratégica y...",hace 2 días
8827,...,empleo destacado,conductor,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","valle del cauca, cali","importante empresa de alimentos requiere conductor c2 para cali, quien se encargará de distribuir la mercancía,...",hace 2 días
8828,...,empleo destacado,mesero/a con experiencia de 6 meses,...,...,...,"antioquia, rionegro",empresa requiere para su equipo de trabajo bachiller para el cargo de mesero/a con experiencia de 1 año y medio en el...,hace 2 días
8829,...,...,asesor de cobranzas,fastco sas,https://co.computrabajo.com/fastco,"3,8","bogotá, d.c., bogotá, d.c.","formación requerida: bachiller. habilidades: manejo de pc nivel usuario, manejo de herramientas ofimáticas, capacidad...",hace 2 días
8830,...,empleo destacado,aprendices sena urgente etapa productiva (técnico o tecnólogos en asistencia administrativa),multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","cundinamarca, funza","importante empresa del sector avicola, desea vincular a su equipo de trabajo, aprendices sena tecnicos o tecnologos en...",hace 2 días
8831,...,...,auxiliar de serivicios financieros,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","valle del cauca, cali",reconocida empresa dedicada a la prestación de servicios de ahorro y crédito requiere para su equipo de trabajo...,hace 2 días
8832,...,...,guarda de seguridad,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","bogotá, d.c., bogotá, d.c.","g4s es la multinacionallíder en soluciones de seguridad, especializada en outsourcing de procesos donde el riesgo es...",hace 2 días
8833,...,empleo destacado,bachilleres sin experiencia miércoles a domingo o fines de semana,temporizar servicios temporales sas,https://co.computrabajo.com/temporizar,"4,1","bogotá, d.c., bogotá, d.c.","importante parque de diversiones ubicado en la 224 con auto norte frente al bima,está en búsqueda para su equipo de...",hace 2 días
8834,...,empleo destacado,asesor de ventas para proyecto de vivienda,...,...,...,"bogotá, d.c., bogotá, d.c.",importante constructora requiere asesores comerciales para venta proyecto vis (vivienda de interés social) en sala de...,hace 2 días
8835,...,...,asesor comercial bilingüe portugués,browser travel solutions,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-browser-travel-solutions-sas-CDB14B3076E3636A,"3,7","bogotá, d.c., bogotá, d.c.",importante empresa americana del sector de turismo con sede en bogotá requiere para su equipo de trabajo asesores...,hace 2 días
8836,...,...,guarda de seguridad,...,...,...,"cundinamarca, mosquera",importante empresa requiere para su equipo de trabajo guarda de seguridad con o sin de experiencia en servicio al...,hace 2 días
8837,...,...,agente bilingüe,browser travel solutions,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-browser-travel-solutions-sas-CDB14B3076E3636A,"3,7","bogotá, d.c., bogotá, d.c.",importante empresa americana con sede en bogotá requiere para su equipo de trabajo asesores bilingüe en ingles •...,hace 2 días
8838,...,...,asesor comercial bilingüe,browser travel solutions,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-browser-travel-solutions-sas-CDB14B3076E3636A,"3,7","bogotá, d.c., bogotá, d.c.",importante empresa norte americana con sede en bogotá requiere para su equipo de trabajo asesores bilingüe en ingles...,hace 2 días
8839,...,...,atencion al cliente / importante eps nacional,americas business process services s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-americas-business-process-services-sa-91510608568F42DD,"4,2","bogotá, d.c., bogotá, d.c.",queremos que seas parte de nuestra gran compañia bpo en expanción! nuestro sector contact center bpo a creado una...,hace 2 días
8840,...,empleo destacado,analista de credito y cartera,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","risaralda, pereira","importante empresa de servicios y telecomunicaciones móviles, requiere para su equipo de trabajo en la ciudad de...",hace 2 días
8841,...,...,atención al cliente / credibanco,americas business process services s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-americas-business-process-services-sa-91510608568F42DD,"4,2","bogotá, d.c., bogotá, d.c.","¿quieres ser parte de nuestro gran equipo bpo? esta oferta es para ti esta es tu gran oportunidad, solo necesitas:...",hace 2 días
8842,...,...,atención al cliente / importante eps a nivel nacional,americas business process services s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-americas-business-process-services-sa-91510608568F42DD,"4,2","bogotá, d.c., bogotá, d.c.","¡estamos en busqueda de talentos como el tuyo! nuestro sector contact center bpo a creado una oferta para ti, estamos...",hace 2 días
