,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
3581,...,...,auxiliar gestión de correspondencia,reditos empresariales s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-reditos-empresariales-sa-EC97CB499EAFF7DA,"4,5","antioquia, medellín","en grupo réditos nos interesa tener gente con calidad humana que se contagien con la cultura de nuestra organización,...",ayer
3582,...,...,conductor operador,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa especializada en el alquiler, venta y mantenimiento de equipos para trabajos en alturas se...",ayer
3583,...,...,gerente comercial,operaciones contratadas sas,https://co.computrabajo.com/operacionescontratadas,...,"bogotá, d.c., bogotá, d.c.",empresarequiere para su equipo de trabajo profesional en carreras administrativas o comercialescon experiencia mínima...,ayer
3584,...,...,gerente comercial,operaciones contratadas sas,https://co.computrabajo.com/operacionescontratadas,...,"antioquia, medellín",empresarequiere para su equipo de trabajo profesional en carreras administrativas o comercialescon experiencia mínima...,ayer
3586,...,...,asesor de ventas tienda con o sin experiencia,grupo fexvad sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-grupo-fexvad-sas-C952B6BB24D6C10E,...,"santander, bucaramanga","autoservicio requiere personal para funciones de atención alcliente en cajas registradora, surtido de tienda, área de...",ayer
3587,...,...,auxiliar de bodega,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","risaralda, pereira","importante comercializadora de materiales para construcción, ferreteria y madera requiere personal con el siguiente...",ayer
3588,...,empleo destacado,auxiliar de bodega / con o sin experiencia fontibon,organización servicios y asesorias s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-y-asesorias-sas-0330A167A59B45C0,"4,2","bogotá, d.c., bogotá, d.c.","empresa de logística y distribución con sede en la ciudad de bogotá, requiere para su equipo de trabajo auxiliares de...",ayer
3589,...,empleo destacado,auxiliar cargue y descargue,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","valle del cauca, cali",empresa importante de logística y transporte requiere para su equipo de trabajo en cali auxiliares operativos ...,ayer
3590,...,...,agente contact center servicio al cliente,innova tech it s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-innova-tech-it-sas-C44954AE24DB1F12,...,"bogotá, d.c., bogotá, d.c.","agentes contac center reconocida empresa de mensajería, correspondencia y logística ofrece la vacante para asesor call...",ayer
3591,...,...,auxiliar de contratación,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín",importante empresa de servicios temporales outsourcing requiere para su equipo de trabajoprofesional en carreras...,ayer
3592,...,...,auxiliar de transporte,agencia de empleo de colsubsidio,https://co.computrabajo.com/caja-colombiana-de-subsidio-familiar-colsubsidio-,...,"cundinamarca, funza","importante empresa del sector manufactura, requiere para su equipo de trabajo bachiller, para desempeñar el cargo de...",ayer
3593,se precisa urgente,empleo destacado,auxiliar de cargue y descargue bogotá,...,...,...,"bogotá, d.c., bogotá, d.c.",reconocida empresa del sector transporte con más de 50 años en el sector logístico busca para su equipo de trabajo...,ayer
3594,...,...,conductor de tractomula cali y alrededores contrato fijo,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","valle del cauca, cali","nos encontramos en búsqueda de conductores de tractocamión para importante empresa de logística nacional, que residan...",ayer
3595,se precisa urgente,...,mensajero/a,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","cundinamarca, mosquera","importante empresa del sector logístico y de transporte requiere para su equipo de trabajo mensajero motorizado, que...",ayer
3596,se precisa urgente,empleo destacado,asesor externo con experiencia en venta de electrodomésticos y muebles,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector comercial requiere en su equipo de trabajo vendedores con el fin de ejecutar las...,ayer
3597,...,...,entrenador/formador área comercial – medellín,activos s a s,https://co.computrabajo.com/activos,"4,2","antioquia, medellín",empresa líder del sector de la tecnología se encuentra en la búsqueda de entrenador/formador del área comercial para...,ayer
3598,se precisa urgente,...,auxiliar de bodega/cuartos fríos con o sin experiencia,nases est,https://co.computrabajo.com/nasesest,"4,3","antioquia, medellín","importante empresa de consumo masivo requiere incorporar a su equipo de trabajo auxiliares logísticos o de bodega,...",ayer
3599,...,...,auxiliar de despacho,proservis,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proservis-1A71DB701224A077,"4,2","valle del cauca, cali",importante empresa que se dedica a la comercialización de productos de refrigeración está en la búsqueda de técnico o...,ayer
3600,se precisa urgente,empleo destacado,administrador móvil con moto,t&s temservice s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ts-temservice-sas-6A5CE98DE2C370B0,"4,1","valle del cauca, cali",importante empresa del sector del logístico requiere para su equipo de trabajo administrador móvil con experiencia...,ayer
3601,...,...,operarios de empaque. contratación inmediata.,ocupar temporales s.a.,https://co.computrabajo.com/ocupartemporales,"4,2","risaralda, pereira","contratacion inmediata- postulate y seras contactado por nosotros importante empresa requiere operario de empaque ,...",ayer
3602,...,...,auxiliar de bodega,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","santander, bucaramanga","importante comercializadora de materiales para construcción, ferreteria y madera requiere personal con el siguiente...",ayer
3603,...,...,auxiliar contable,proyección laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proyeccion-laboral-0AC901B3CFF20E71,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa del sector logístico requiere para su equipo auxiliar contable, técnico o tecnólogoen contabilidad...",ayer
3604,...,empleo destacado,auxiliar de almacen,ocupar temporales s.a.,https://co.computrabajo.com/ocupartemporales,"4,2","valle del cauca, cali",importante empresa del sector industrial requiere para su equipo de trabajo auxiliar de almacén técnico o tecnólogo en...,ayer
3605,se precisa urgente,empleo destacado,inspector,...,...,...,"bogotá, d.c., bogotá, d.c.",aldia logisticacon más de 55 años en el mercado requiereinspector de calidad con experiencia mínima de 1 año en el...,ayer
3606,se precisa urgente,empleo destacado,coordinador de presupuestos con experiencia en empresas metalmecánicas,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector metalmecánico requiere en su equipo de trabajo coordinador de presupuesto con formación...,ayer
3607,...,...,auxiliar camioneta distribución,t&s temservice s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ts-temservice-sas-6A5CE98DE2C370B0,"4,1","bogotá, d.c., bogotá, d.c.","importante empresa del sector logístico y de transportes requiere personal bachiller, para su equipo de trabajo...",ayer
3608,...,empleo destacado,conductor con experiencia en caja fuller,sercarga s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sercarga-sas-56CEDCC6B42C0B53,"4,4","meta, villavicencio",aldia logística requiere para uno de sus clientes más importantes (tiendas ara conductores para trabajar en el centro...,ayer
3609,...,...,asesor comercial,interactua servicios ltda.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-interactua-servicios-ltda-FFAC17E36E38E169,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa del sector logística y transporte, requiere asesor comercial para su equipo. técnico-tecnólogo....",ayer
3610,...,...,operador de hortalizas,global sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-global-sas-FE2F2B84400C4AB5,"4,1","cundinamarca, mosquera","importante empresa del sector alimentos ubicada en mosquera cundinamarca, solicita de manera urgente operarios y...",ayer
3611,...,empleo destacado,abogado sector privado,elite logistica y rendimiento s a s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-elite-logistica-y-rendimiento-s-a-s-72E1A006808852C2,"3,8","bogotá, d.c., bogotá, d.c.","empresa de logística sector saludrequiere para su área jurídica: abogado integral titulado con tarjeta profesional,...",ayer
3612,se precisa urgente,empleo destacado,auditor interno,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector de seguridad requiere en su equipo de trabajo un auditor interno con el fin de verificar...,ayer
3613,...,...,operario de empaque experiencia en manejo de maquina flow pack,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, girardota",importante empresa del sector de alimentos ubicada en girardota requiere con urgencia para su equipo de trabajo...,ayer
3614,...,...,operario de producción contratación inmediata,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín","importante empresa de alimentos ubicada en copacabana, girardota, requiere operarios de producción / operarios de...",ayer
3615,...,empleo destacado,aprendiz de mantenimiento de motores diesel,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector de transporte requiere en su equipo de trabajo aprendiz del área de recursos de bodega...,ayer
3616,...,empleo destacado,aprendiz de bodega y almacén,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector de transporte requiere en su equipo de trabajo aprendiz del área de recursos de bodega...,ayer
3617,...,empleo destacado,aprendiz de talento humano,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector de transporte requiere en su equipo de trabajo aprendiz del área de recursos humanos...,ayer
3618,...,...,mensajero motorizado,interservice sa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-interservice-sa-74A7E8523660E814,"3,6","bogotá, d.c., bogotá, d.c.","compañía de logística requiere para su equipo de trabajo mensajeros motorizados, indispensable que tenga experiencia...",ayer
3619,...,...,auxiliares de almacenamiento picking y packing con experiencia,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","cundinamarca, siberia",reconocida empresa del sector logístico requiere para su equipo de trabajo hombres bachilleres (con libreta...,ayer
3620,se precisa urgente,...,operador trencista i con experiencia en manejo de maquina estibador eléctrico o tren eléctrico,eficacia,https://co.computrabajo.com/eficacia,"4,4","cundinamarca, tocancipá","unete a eficacia!!bienvenido a esta gran familia estamos en búsqueda de colaboradores para el logístico, que se...",ayer
3621,...,...,"operarios de empaque, urgente, contratación inmediata",ocupar temporales s.a.,https://co.computrabajo.com/ocupartemporales,"4,2","risaralda, pereira","si tienes entre 18 y 39 años y no tienes experiencia laboral, ¡esta es tu oportunidad! contratacion inmediata-...",ayer
3622,...,empleo destacado,conductor,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","santander, bucaramanga",empresa logística requiere conductor para distribución y entrega de mercancía en bucaramanga y área metropolitana. (no...,ayer
3623,...,...,auxiliar de bodega,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","cundinamarca, siberia",importante empresa del sector logístico y de transportes requiere para su equipo de trabajo hombres bachilleres para...,ayer
3624,...,...,coordinador de operaciones,interservice sa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-interservice-sa-74A7E8523660E814,"3,6","tolima, ibagué","importante empresa de transporte y mensajería requiere para su equipo de trabajo en la ciudad de ibague, técnico /...",ayer
3625,...,...,conductor patio c3,t&s temservice s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ts-temservice-sas-6A5CE98DE2C370B0,"4,1","bogotá, d.c., bogotá, d.c.","importante empresa del sector logístico y transporte, se encuentra en búsqueda de conductor patio con licencia c2 c3,...",ayer
3626,se precisa urgente,...,practicante de inventarios en planta de producción,eficacia,https://co.computrabajo.com/eficacia,"4,4","valle del cauca, cali",¿quieres realizar tus prácticas profesionales en procesos de inventarios en una planta de producción? ¡esta es tu gran...,ayer
3627,...,...,auxiliar de operaciones,compañia de distribucion y transporte s.a. ditransa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-compania-de-distribucion-y-transporte-sa-ditransa-59430D4A5B194456,"4,2","atlántico, barranquilla",realizar el cross docking de acuerdo con las rutas programadas facilitar la rotación del inventario asegurar el...,ayer
